Feature,Case Id,Test Case,Pass,Fail,N/A,Measured,Comment,Measurement Name,Value,Unit,Target,Failure
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_000000,Check if the color is set to 'color:#000000',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_0000FF,Check if the color is set to 'color:#0000FF',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_00FF00,Check if the color is set to 'color:#00FF00',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_00ffff_1,Check if the color is set to 'color:#00ffff',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_00FFFF_2,Check if the color is set to 'color:#00FFFF',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_00f_1,Check if the color is set to 'color:#00f',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_00F_2,Check if the color is set to 'color:#00F',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_0f0_1,Check if the color is set to 'color:#0f0',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_0F0_2,Check if the color is set to 'color:#0F0',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_0ff_1,Check if the color is set to 'color:#0ff',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_0FF_2,Check if the color is set to 'color:#0FF',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_black,Check if the color is set to 'color:black',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_blue,Check if the color is set to 'color:blue',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_c30_1,Check if the color is set to 'color:#c30',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_C30_2,Check if the color is set to 'color:#C30',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_cccc33_1,Check if the color is set to 'color:#cccc33',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_CCCC33_2,Check if the color is set to 'color:#CCCC33',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_ccff00_1,Check if the color is set to 'color:#ccff00',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_CCFF00_2,Check if the color is set to 'color:#CCFF00',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_cf0_1,Check if the color is set to 'color:#cf0',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_CF0_2,Check if the color is set to 'color:#CF0',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_f00_1,Check if the color is set to 'color:#f00',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_F00_2,Check if the color is set to 'color:#F00',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_f0c_1,Check if the color is set to 'color:#f0c',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_F0C_2,Check if the color is set to 'color:#F0C',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_ff0000_1,Check if the color is set to 'color:#ff0000',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_FF0000_2,Check if the color is set to 'color:#FF0000',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_ff00cc_1,Check if the color is set to 'color:#ff00cc',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_FF00CC_2,Check if the color is set to 'color:#FF00CC',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_hsl_hus_only_number,"Check if in hsl(), the hus only a number value can be given",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_hsl_value_with_space,Check if hsl() can has space,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_red,Check if the color is set to 'color:red',1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0pct_0pct_100pct,"Check if the color is set to 'color:rgb(0%,0%,100%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0pct_100pct_0pct,"Check if the color is set to 'color:rgb(0%,100%,0%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0pct_100pct_100pct,"Check if the color is set to 'color:rgb(0%,100%,100%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0_0_0,"Check if the color is set to 'color:rgb(0,0,0)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0_0_255,"Check if the color is set to 'color:rgb(0,0,255)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0_255_0,"Check if the color is set to 'color:rgb(0,255,0)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_0_255_255,"Check if the color is set to 'color:rgb(0,255,255)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_100pct_0pct_0pct,"Check if the color is set to 'color:rgb(100%,0%,0%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_100pct_0pct_80pct,"Check if the color is set to 'color:rgb(100%,0%,80%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_204_204_51,"Check if the color is set to 'color:rgb(204,204,51)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_204_255_0,"Check if the color is set to 'color:rgb(204,255,0)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_255_0_0,"Check if the color is set to 'color:rgb(255,0,0)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_255_0_204,"Check if the color is set to 'color:rgb(255,0,204)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_80pct_100pct_0pct,"Check if the color is set to 'color:rgb(80%,100%,0%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_rgb_80pct_80pct_20pct,"Check if the color is set to 'color:rgb(80%,80%,20%)'",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",CSS3Colors_color_transprent_rgba_0_0_0_0,"Check if the color keyword transparent and color value rgba(0,0,0,0) have same effect",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry10,To check that opacity is group opacity over elements (not boxes),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry15,To check that currentColor uses the color from the color property works at boxes,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry16,To check that currentColor uses the color from the color property works at borders,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry31,Check that alpha components of rgba() colors less than 0 are treated to 0,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry32,Check that alpha components of rgba() colors greater than 1 are treated to 1,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry33,Check clipping of rgba() values are outside the device gamut,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry34,Check that rgba() values produce correct colors,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry35,Check that rgba() values are only accepted when all integers or all percentages,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry37,Check that whitespace is allowed within rgba() functions,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry38,To check that rgba() does not behave like opacity and draw in an offscreen buffer,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry39,To check that rgba() does not behave like opacity,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry41,Check that the 'transparent' color keyword makes colors white transparent,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry42,Check that the 'transparent' color keyword makes colors black transparent,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry43,Check the basic functioning of hsl() colors.,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry44,Check that clipping of hsl() values are outside the device gamut,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry45,"Check that H values in hsl() colors was treated like angles, even if it is outside [0,360).",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry46,Check the rules for parsing of hsl() colors.,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry47,Check the implementation of algorithm for converting hsl() colors to rgb() colors,1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry49,Check the clipping of hsla() values when they are beyond the scope of device gamut.,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry50,"Check H values in hsla() colors should be treated like angles, even if it is outside [0,360)",1,,,,,,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry52,To check that hsla() does not behave like opacity,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry53,Check the rules for parsing of hsla() colors,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry54,Check the implementation of algorithm for converting hsla() colors to rgb() colors,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
"W3C_HTML5 APIs/DOM, Forms and Styles/CSS Color Module Level 3",css3_colors_tests_entry9,To check that opacity is group opacity into elements (not boxes),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-2735 XWALK-2735]],,,,,
